actual,proposed
0.0,428.29132080078125
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
206.4216766357422,0.0
230.29510498046875,0.0
254.16851806640625,0.0
271.22088623046875,0.0
291.68377685546875,0.0
308.73626708984375,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,64.22029113769531
0.0,150.25765991210938
0.0,253.29554748535156
0.0,345.5140075683594
0.0,426.2044677734375
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,418.543212890625
0.0,414.5639343261719
0.0,351.3270263671875
0.0,318.57177734375
0.0,294.9026794433594
0.0,249.75038146972656
0.0,225.26002502441406
0.0,181.83706665039062
0.0,126.33892059326172
0.0,91.1960678100586
0.0,137.8401336669922
0.0,75.8397445678711
0.0,62.074546813964844
0.0,64.47682189941406
0.0,52.810951232910156
0.0,50.77499008178711
0.0,55.491455078125
0.0,61.72941207885742
0.0,81.52511596679688
0.0,97.83892822265625
0.0,117.84921264648438
0.0,111.19598388671875
0.0,280.80560302734375
0.0,151.6522979736328
0.0,326.0254211425781
0.0,269.26324462890625
0.0,213.2434539794922
0.0,428.29132080078125
0.0,385.2293395996094
0.0,428.29132080078125
0.0,426.846435546875
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,405.075927734375
0.0,341.34515380859375
0.0,278.5979919433594
0.0,217.2799530029297
0.0,158.51837158203125
0.0,117.23493194580078
0.0,73.40066528320312
0.0,45.941139221191406
0.0,21.135520935058594
0.0,3.7935688495635986
0.0,0.0
0.0,0.0
0.0,0.0
0.0,4.438753128051758
0.0,18.470325469970703
0.0,36.767303466796875
0.0,70.3218002319336
0.0,104.5250015258789
0.0,161.48121643066406
0.0,213.1032257080078
0.0,294.6080322265625
0.0,359.3934326171875
0.0,418.8471984863281
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,427.6109924316406
0.0,345.36309814453125
0.0,254.4207000732422
0.0,171.03553771972656
0.0,104.05400085449219
0.0,28.88334846496582
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,36.090938568115234
0.0,105.66481018066406
0.0,161.11106872558594
0.0,232.61325073242188
0.0,305.8838195800781
0.0,381.8052978515625
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,360.1123046875
0.0,285.6600646972656
0.0,218.9716796875
0.0,164.28579711914062
0.0,97.37181091308594
0.0,35.14741516113281
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,44.782039642333984
0.0,97.08358001708984
0.0,144.0234832763672
0.0,205.1632080078125
0.0,245.09921264648438
0.0,345.7481994628906
0.0,377.953125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,403.8444519042969
0.0,374.52056884765625
0.0,306.5161437988281
0.0,266.094482421875
0.0,223.84022521972656
0.0,174.2167510986328
0.0,117.60973358154297
0.0,67.62003326416016
0.0,11.776418685913086
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,6.8446269035339355
0.0,67.0298080444336
0.0,129.2677764892578
0.0,197.2458953857422
0.0,262.6409912109375
0.0,330.7354431152344
0.0,415.4281921386719
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
184.16587829589844,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
184.16580200195312,428.29132080078125
187.57603454589844,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,413.5240478515625
0.0,402.08001708984375
0.0,373.73992919921875
0.0,370.43463134765625
0.0,353.50311279296875
0.0,351.2275085449219
0.0,309.99676513671875
0.0,12.102018356323242
0.0,148.64617919921875
0.0,182.72409057617188
0.0,212.63967895507812
0.0,231.83912658691406
0.0,261.16510009765625
0.0,309.9650573730469
0.0,338.37255859375
0.0,371.9071350097656
0.0,428.2414855957031
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,428.29132080078125
0.0,395.3002014160156
0.0,394.2178649902344
0.0,353.9543151855469
0.0,327.7463684082031
0.0,304.7313537597656
0.0,276.1255187988281
0.0,249.3573455810547
0.0,221.3421173095703
0.0,197.22274780273438
0.0,160.81716918945312
0.0,132.0814208984375
0.0,107.58344268798828
0.0,80.97852325439453
0.0,63.16563415527344
0.0,37.71067810058594
