actual,proposed
-4.006046295166016,-5.596835613250732
-4.01436185836792,-5.689558506011963
-4.026830196380615,-5.701619625091553
-3.8256213665008545,-5.763930320739746
-3.8295836448669434,-3.302100658416748
-3.8414673805236816,-5.400423526763916
-3.849386692047119,-5.498466968536377
-3.8533456325531006,-5.463507652282715
-3.708320140838623,-5.437521457672119
-3.71213436126709,-3.7514164447784424
-3.7159481048583984,-5.2356181144714355
-3.7159481048583984,-5.238388538360596
-3.7197611331939697,-5.202343940734863
-3.6358752250671387,-5.246656894683838
-3.6358752250671387,-4.2733988761901855
-3.6358752250671387,-5.090242385864258
-3.632140874862671,-5.090242862701416
-3.628406047821045,-5.046800136566162
-3.507593870162964,-5.043268203735352
-3.5148255825042725,-3.6838788986206055
-3.5039772987365723,-4.99158239364624
-3.4967427253723145,-4.797145366668701
-3.4931247234344482,-4.820692539215088
-3.4931247234344482,-4.854241847991943
-3.3597419261932373,-4.890392303466797
-3.3597419261932373,-3.363469362258911
-3.3597419261932373,-4.7036566734313965
-3.3597419261932373,-4.7036566734313965
-3.3597419261932373,-4.7036566734313965
-3.1790361404418945,-4.7036566734313965
-3.1790361404418945,-2.6037344932556152
-3.1823501586914062,-4.450668811798096
-3.1823501586914062,-4.489609241485596
-3.1757216453552246,-4.455308437347412
-2.975708246231079,-4.380553722381592
-2.9663443565368652,-2.2088279724121094
-2.9632225036621094,-4.05837345123291
-2.9663443565368652,-4.1173601150512695
-2.9632225036621094,-4.184301376342773
-2.7339043617248535,-4.116951942443848
-2.7310028076171875,-1.5245267152786255
-2.7281012535095215,-3.7958786487579346
-2.722297191619873,-3.788998603820801
-2.7193949222564697,-3.7518558502197266
-2.7193949222564697,-3.7801618576049805
-2.6327948570251465,-3.8071720600128174
-2.6299777030944824,-2.813166618347168
-2.624342679977417,-3.653961658477783
-2.6187069416046143,-3.6166818141937256
-2.615889072418213,-3.607931613922119
-2.5256075859069824,-3.635164976119995
-2.53105092048645,-2.612220525741577
-2.53105092048645,-3.5981452465057373
-2.5201637744903564,-3.5434906482696533
-2.511996269226074,-3.4169564247131348
-2.3230535984039307,-3.435429573059082
-2.3205230236053467,-1.4323785305023193
-2.3205230236053467,-3.2222015857696533
-2.3179922103881836,-3.2487518787384033
-2.3154613971710205,-3.218909740447998
-2.1122145652770996,-3.2169556617736816
-2.109894037246704,-0.934967041015625
-2.105253219604492,-2.9302756786346436
-2.100611686706543,-2.9000637531280518
-2.0959696769714355,-2.8948633670806885
-2.093648672103882,-2.888723134994507
-1.8655825853347778,-2.9072132110595703
-1.8635015487670898,-0.4351218640804291
-1.8635015487670898,-2.587653636932373
-1.8614202737808228,-2.608922243118286
-1.8593391180038452,-2.586019277572632
-1.726046085357666,-2.581895351409912
-1.7241113185882568,-1.1273807287216187
-1.7241113185882568,-2.3944108486175537
-1.7241113185882568,-2.413776159286499
-1.7221763134002686,-2.413776159286499
-1.5228378772735596,-2.392383337020874
-1.5211156606674194,-0.11368086189031601
-1.5211156606674194,-2.1120917797088623
-1.5211156606674194,-2.129582405090332
-1.5193934440612793,-2.129582405090332
-1.3468658924102783,-2.1102185249328613
-1.3468658924102783,-0.16191734373569489
-1.3483966588974,-1.8856327533721924
-1.3483966588974,-1.9038819074630737
-1.3514580726623535,-1.8877760171890259
-1.1907718181610107,-1.9223875999450684
-1.1934665441513062,-0.06176909804344177
-1.1948137283325195,-1.6981419324874878
-1.196160912513733,-1.6859887838363647
-1.196160912513733,-1.687889814376831
-1.196160912513733,-1.6746461391448975
-1.0203853845596313,-1.6746461391448975
-1.023829460144043,0.4442874789237976
-1.026125431060791,-1.4664666652679443
-1.0284212827682495,-1.4601463079452515
-1.031865119934082,-1.4627426862716675
-0.9014498591423035,-1.4782110452651978
-0.9044572710990906,0.05701038986444473
-0.9054597616195679,-1.2964532375335693
-0.9074646234512329,-1.2777574062347412
-0.9094694256782532,-1.2901101112365723
-0.844136655330658,-1.293778896331787
-0.8459960222244263,-0.538166880607605
-0.8459960222244263,-1.2031199932098389
-0.8478553295135498,-1.184415578842163
-0.8506443500518799,-1.2055530548095703
-0.7374765872955322,-1.2196109294891357
-0.7398931384086609,0.08181542903184891
-0.7415041923522949,-1.0598877668380737
-0.743115246295929,-1.054000973701477
-0.7447261810302734,-1.0571101903915405
-0.747948169708252,-1.058651089668274
-0.6621240973472595,-1.078725814819336
-0.6635491251945496,-0.07243117690086365
-0.6656867861747742,-0.9435187578201294
-0.6671118140220642,-0.9534501433372498
-0.6685368418693542,-0.9481937885284424
-0.5756711959838867,-0.9506461024284363
-0.5762836933135986,0.11568644642829895
-0.5762836933135986,-0.8128003478050232
-0.5768961310386658,-0.806818425655365
-0.5775085091590881,-0.8135768175125122
-0.4736423194408417,-0.8146471381187439
-0.47414425015449524,0.4234013855457306
-0.4746462106704712,-0.6687257289886475
-0.47514814138412476,-0.6696823239326477
-0.4756500720977783,-0.6701303720474243
-0.39310121536254883,-0.6708109974861145
-0.39310121536254883,0.30692997574806213
-0.39351657032966614,-0.5503630638122559
-0.394347220659256,-0.555199146270752
-0.3951779305934906,-0.5601796507835388
-0.3951779305934906,-0.5617327094078064
-0.3048756718635559,-0.5532705187797546
-0.3045561909675598,0.46165454387664795
-0.3042367100715637,-0.42318466305732727
-0.3045561909675598,-0.42268234491348267
-0.3045561909675598,-0.42965224385261536
-0.16178196668624878,-0.4264001250267029
-0.16178196668624878,1.2021641731262207
-0.16178196668624878,-0.22651620209217072
-0.16178196668624878,-0.22651620209217072
-0.16178196668624878,-0.2265162169933319
0.02143363654613495,-0.2265162169933319
0.021411053836345673,1.8070433139801025
0.021411053836345673,0.02972816303372383
0.021411053836345673,0.029954012483358383
0.021411053836345673,0.029954012483358383
0.1739450991153717,0.029954012483358383
0.1739450991153717,1.7346255779266357
0.1739450991153717,0.2435016930103302
0.17376163601875305,0.2435016930103302
0.1735781580209732,0.2413974553346634
0.17376163601875305,0.24114848673343658
0.33214718103408813,0.2450849860906601
0.33214718103408813,2.048917293548584
0.3335496485233307,0.464984655380249
0.3335496485233307,0.48137444257736206
0.3335496485233307,0.46694809198379517
0.47762802243232727,0.46694812178611755
0.4796377122402191,2.073683261871338
0.4801400899887085,0.6916640996932983
0.47913527488708496,0.6773197054862976
0.4786328673362732,0.6607760190963745
0.5641230344772339,0.6651105284690857
0.5647156238555908,1.6807339191436768
0.5653082728385925,0.7962602972984314
0.5653082728385925,0.7975484728813171
0.5647156238555908,0.7914102077484131
0.6363716721534729,0.7846673130989075
0.6370400190353394,1.595441460609436
0.6363716721534729,0.8987160325050354
0.6357033252716064,0.8841238617897034
0.6357033252716064,0.8834170699119568
0.7762942910194397,0.8899633884429932
0.7746630311012268,2.5335593223571777
0.7738473415374756,1.0687823295593262
0.7730316519737244,1.0751453638076782
0.7722159624099731,1.0740026235580444
0.7722159624099731,1.0728867053985596
0.8458437919616699,1.0810811519622803
0.8440538048744202,2.0928611755371094
0.8431587219238281,1.1639182567596436
0.8422636985778809,1.1715224981307983
0.8431587219238281,1.1701112985610962
0.9175913333892822,1.1894673109054565
0.9166155457496643,2.0148398876190186
0.9156398177146912,1.2731870412826538
0.9146641492843628,1.272674322128296
0.9146641492843628,1.270572543144226
1.0020853281021118,1.2805087566375732
1.0020853281021118,2.256196975708008
1.0020853281021118,1.4028984308242798
1.0031548738479614,1.4028984308242798
1.0031548738479614,1.4148716926574707
1.0020853281021118,1.4043960571289062
1.1473244428634644,1.3922772407531738
1.148546576499939,3.0441765785217285
1.148546576499939,1.6206024885177612
1.148546576499939,1.607944369316101
1.1473244428634644,1.6079444885253906
1.1878728866577148,1.593898057937622
1.1878728866577148,2.04172682762146
1.1878728866577148,1.6630014181137085
1.186606526374817,1.6630014181137085
1.186606526374817,1.6487842798233032
1.2139575481414795,1.6612285375595093
1.2126622200012207,1.9871259927749634
1.2100715637207031,1.6849616765975952
1.2087761163711548,1.6686840057373047
1.2087761163711548,1.6792596578598022
1.2527846097946167,1.6922661066055298
1.2514410018920898,2.199465274810791
1.2527846097946167,1.738166332244873
1.2527846097946167,1.7673197984695435
1.2527846097946167,1.7538779973983765
1.258424997329712,1.7538779973983765
1.2570754289627075,1.817076563835144
1.2570754289627075,1.7460678815841675
1.2557258605957031,1.759885311126709
1.2557258605957031,1.7442457675933838
1.2543762922286987,1.7579959630966187
1.3786572217941284,1.742708444595337
1.3771753311157227,3.1850883960723877
1.3771753311157227,1.9132038354873657
1.3786572217941284,1.9280253648757935
1.3786572217941284,1.944949984550476
1.4352750778198242,1.9301000833511353
1.4368170499801636,2.578994035720825
1.4383589029312134,2.0259528160095215
1.4399008750915527,2.0297272205352783
1.4383589029312134,2.03147029876709
1.4831898212432861,1.9985874891281128
1.4831898212432861,2.537907838821411
1.4831898212432861,2.0764458179473877
1.4831898212432861,2.0764458179473877
1.4831898212432861,2.0764458179473877
1.5944441556930542,2.076446056365967
1.5961508750915527,3.310988187789917
1.5978573560714722,2.2520945072174072
1.5978573560714722,2.254018783569336
1.5961508750915527,2.236980676651001
1.5961508750915527,2.2163493633270264
1.709328055381775,2.234591484069824
1.71114981174469,3.5083534717559814
1.709328055381775,2.4148612022399902
1.709328055381775,2.3754005432128906
1.709328055381775,2.3930399417877197
1.7267359495162964,2.3930399417877197
1.7285759449005127,2.5892388820648193
1.73041570186615,2.437859535217285
1.73041570186615,2.4413819313049316
1.7267359495162964,2.422562837600708
1.7727900743484497,2.3808748722076416
1.774680256843567,2.9498934745788574
1.774680256843567,2.503140926361084
1.7727900743484497,2.4845330715179443
1.7690099477767944,2.462214946746826
1.8320928812026978,2.43949818611145
1.8320928812026978,3.203559637069702
1.8320928812026978,2.564911127090454
1.8301345109939575,2.564911127090454
1.8301345109939575,2.542130470275879
1.8281760215759277,2.562169313430786
1.8411860466003418,2.5395243167877197
1.8392119407653809,2.699493169784546
1.8372374773025513,2.5540544986724854
1.8352630138397217,2.552492380142212
1.833288550376892,2.549913167953491
1.8269667625427246,2.546454668045044
1.8309067487716675,2.4933021068573
1.8309067487716675,2.60284423828125
1.8309067487716675,2.563250780105591
1.8309067487716675,2.563250780105591
1.8202816247940063,2.56325101852417
1.8202816247940063,2.4447312355041504
1.8222380876541138,2.5483758449554443
1.8202816247940063,2.5710551738739014
1.8202816247940063,2.528165817260742
1.9427217245101929,2.5483758449554443
1.9448069334030151,3.98663067817688
1.9448069334030151,2.742823362350464
1.9427217245101929,2.7227115631103516
1.9427217245101929,2.6994190216064453
1.9468917846679688,2.719792366027832
1.9773532152175903,2.7683708667755127
1.9773532152175903,3.068108081817627
1.9731239080429077,2.7682764530181885
1.9710091352462769,2.720613718032837
1.9731239080429077,2.7381997108459473
2.0461063385009766,2.7840707302093506
2.0461063385009766,3.5737509727478027
2.048299551010132,2.8645310401916504
2.048299551010132,2.889446258544922
2.048299551010132,2.8676018714904785
2.1045289039611816,2.8676018714904785
2.1045289039611816,3.4970555305480957
2.106780767440796,2.9463229179382324
2.106780767440796,2.9713857173919678
2.1045289039611816,2.9494755268096924
2.265869617462158,2.923168182373047
2.2707130908966064,4.748422622680664
2.27313494682312,3.226412773132324
2.2707130908966064,3.206874132156372
2.2634475231170654,3.154430627822876
2.2634475231170654,3.0977418422698975
2.385528087615967,3.168809413909912
2.385528087615967,4.552705764770508
2.38297700881958,3.339722156524658
2.38297700881958,3.310262441635132
2.38297700881958,3.336150646209717
2.5096757411956787,3.336150884628296
2.5096757411956787,4.785096645355225
2.5096757411956787,3.5135293006896973
2.5096757411956787,3.5135293006896973
2.5096757411956787,3.5135293006896973
2.6458611488342285,3.5135295391082764
2.648679256439209,5.0848236083984375
2.6458611488342285,3.736368417739868
2.6458611488342285,3.6770310401916504
2.643043041229248,3.7041893005371094
2.635314702987671,3.671769618988037
2.63812518119812,3.6151466369628906
2.63812518119812,3.722445487976074
2.635314702987671,3.693358898162842
2.6325042247772217,3.6612164974212646
2.626882791519165,3.657177686691284
2.8126754760742188,3.6220853328704834
2.8126754760742188,5.734380722045898
2.809671401977539,3.937729597091675
2.8066673278808594,3.904066801071167
2.8036630153656006,3.9000396728515625
2.9440200328826904,3.8945844173431396
2.947167158126831,5.51777982711792
2.947167158126831,4.157320499420166
2.947167158126831,4.126018524169922
2.947167158126831,4.126018524169922
2.978602409362793,4.126018524169922
2.978602409362793,4.480195045471191
2.978602409362793,4.170027732849121
2.978602409362793,4.170027732849121
2.975423574447632,4.170028209686279
3.1008124351501465,4.133720397949219
3.1008124351501465,5.569403171539307
3.1008124351501465,4.341122627258301
3.1008124351501465,4.341122627258301
3.1041173934936523,4.341122627258301
3.3294827938079834,4.379315376281738
3.3294827938079834,6.867677688598633
3.325953722000122,4.661261081695557
3.3224244117736816,4.621710300445557
3.3224244117736816,4.615534782409668
3.318894863128662,4.651379585266113
3.474958896636963,4.612617492675781
3.467573881149292,6.42313814163208
3.463880777359009,4.778787612915039
3.467573881149292,4.812199115753174
3.471266746520996,4.889779090881348
3.594393014907837,4.897740364074707
3.598205804824829,6.282266139984131
3.602018356323242,5.0760064125061035
3.605830430984497,5.078993320465088
3.602018356323242,5.0866923332214355
3.7116260528564453,5.004527568817139
3.7116260528564453,6.3076300621032715
3.707707405090332,5.196262836456299
3.7037880420684814,5.152360916137695
3.707707405090332,5.146450042724609
3.707707405090332,5.229095935821533
3.68060302734375,5.190776824951172
3.684495449066162,4.878093242645264
3.688387632369995,5.196581840515137
3.684495449066162,5.203038692474365
3.672816276550293,5.118941783905029
3.6800832748413086,5.026064872741699
3.6800832748413086,5.224179267883301
3.6800832748413086,5.152103900909424
3.6761865615844727,5.152103900909424
3.6722891330718994,5.109551429748535
3.697733163833618,5.100232124328613
3.7016592025756836,5.425047397613525
3.697733163833618,5.222425937652588
3.6938061714172363,5.136457443237305
3.6898787021636963,5.133926868438721
3.6620657444000244,5.1250152587890625
3.6620657444000244,4.849028587341309
3.658160448074341,5.126879692077637
3.658160448074341,5.082417011260986
3.6620657444000244,5.121412754058838
3.6620657444000244,5.164999961853027
3.653289556503296,5.126880168914795
3.653289556503296,5.0269551277160645
3.649393081665039,5.114593982696533
3.649393081665039,5.071718215942383
3.7866406440734863,5.109140396118164
4.234358310699463,5.109142303466797
4.238737106323242,8.0
4.238737106323242,5.978768825531006
4.507070541381836,5.9342241287231445
4.520931243896484,8.0
4.53478479385376,6.473305702209473
4.544014930725098,6.487703800201416
4.553242206573486,6.452157497406006
4.708868026733398,6.46771764755249
4.7136054039001465,8.0
4.7183427810668945,6.647464275360107
4.723079204559326,6.652682781219482
4.727814197540283,6.65922212600708
4.7183427810668945,6.6661458015441895
4.843415260314941,6.512560844421387
4.838560104370117,8.0
4.833703994750977,6.7251877784729
4.833703994750977,6.719179153442383
4.838560104370117,6.767179012298584
4.992439270019531,6.821638107299805
4.982421398162842,8.0
4.977410316467285,6.874858379364014
4.982421398162842,6.919541358947754
4.987431049346924,7.028190612792969
5.254569053649902,7.030401706695557
5.259788990020752,8.0
5.265007972717285,7.417022705078125
5.2702250480651855,7.423318386077881
5.2702250480651855,7.428795337677002
5.33707857131958,7.378309726715088
5.331806659698486,8.0
5.33707857131958,7.413081645965576
5.342349052429199,7.527022838592529
5.342349052429199,7.531662464141846
5.314337253570557,7.479283332824707
5.309089660644531,7.156449317932129
5.303840637207031,7.381453514099121
5.350651741027832,7.432723045349121
5.345258712768555,7.889817714691162
5.350651741027832,7.42824125289917
5.356043815612793,7.5456461906433105
5.3398637771606445,7.551487922668457
5.417428016662598,7.308337688446045
5.406494140625,8.0
5.39008092880249,7.4639973640441895
5.379131317138672,7.375062465667725
5.373654365539551,7.424262046813965
5.438164710998535,7.468078136444092
5.432626247406006,8.0
5.432626247406006,7.551585674285889
5.432626247406006,7.60567569732666
5.416001319885254,7.60567569732666
5.435778617858887,7.419098854064941
5.435778617858887,7.8079023361206055
5.446920871734619,7.610089302062988
5.458057403564453,7.735987186431885
5.458057403564453,7.750342845916748
5.474749565124512,7.641280174255371
5.429514408111572,7.839142799377441
5.435038089752197,7.168759346008301
5.429514408111572,7.665355682373047
5.429514408111572,7.545491695404053
5.429514408111572,7.601320266723633
5.491201400756836,7.601320266723633
5.485625743865967,8.0
5.47446870803833,7.6252055168151855
5.468887805938721,7.554567337036133
5.468887805938721,7.600596904754639
5.528082847595215,7.6564435958862305
5.522451400756836,8.0
5.511183738708496,7.675340175628662
5.511183738708496,7.599186420440674
5.511183738708496,7.715658187866211
5.522451400756836,7.715658664703369
5.657765865325928,7.843507766723633
5.657765865325928,8.0
5.663514137268066,7.920873165130615
5.669260501861572,7.9844841957092285
5.669260501861572,7.993755340576172
5.732206344604492,7.936966419219971
5.732206344604492,8.0
5.726415634155273,8.0
5.714828968048096,7.95937442779541
5.709033489227295,7.883919715881348
5.727558135986328,7.937222003936768
5.721738338470459,8.0
5.715917110443115,7.953967094421387
5.710093975067139,7.944897174835205
5.704268932342529,7.936016082763672
5.8579206466674805,7.925276279449463
5.863862037658691,8.0
5.8579206466674805,8.0
5.863862037658691,8.0
5.863862037658691,8.0
6.001161575317383,8.0
5.989060878753662,8.0
6.001161575317383,8.0
6.001161575317383,8.0
6.001161575317383,8.0
5.995112419128418,8.0
6.130191326141357,8.0
6.136337757110596,8.0
6.136337757110596,8.0
6.136337757110596,8.0
6.142481803894043,8.0
6.243172645568848,8.0
6.24937629699707,8.0
6.24937629699707,8.0
6.25557804107666,8.0
6.261776924133301,8.0
6.402266025543213,8.0
6.40855073928833,8.0
6.414834022521973,8.0
6.433668613433838,8.0
6.439941883087158,8.0
6.584280490875244,8.0
6.584280490875244,8.0
6.597037315368652,8.0
6.6034111976623535,8.0
6.6034111976623535,8.0
6.6034111976623535,8.0
6.644991874694824,8.0
6.651378631591797,8.0
6.644991874694824,8.0
6.6386027336120605,8.0
6.62581729888916,8.0
6.667771816253662,8.0
6.661338806152344,8.0
6.667771816253662,8.0
6.661338806152344,8.0
6.654902935028076,8.0
6.589572429656982,8.0
6.589572429656982,8.0
6.58317232131958,8.0
6.58317232131958,8.0
6.589572429656982,8.0
6.599715232849121,8.0
6.593307971954346,8.0
6.593307971954346,8.0
6.593307971954346,8.0
6.586897850036621,8.0
6.679241180419922,8.0
6.6857008934021,8.0
6.6857008934021,8.0
6.679241180419922,8.0
6.679241180419922,8.0
6.722302436828613,8.0
6.709301471710205,8.0
6.6897783279418945,8.0
6.670230388641357,8.0
6.6506571769714355,8.0
6.641104221343994,8.0
6.621504306793213,8.0
6.614965438842773,8.0
6.608423709869385,8.0
6.601879119873047,8.0
6.659374713897705,8.0
6.652772426605225,8.0
6.632945537567139,8.0
6.626331329345703,8.0
6.626331329345703,8.0
6.61971378326416,8.0
6.568784236907959,8.0
6.568784236907959,8.0
6.562185764312744,8.0
6.55558443069458,8.0
6.55558443069458,8.0
6.600598335266113,8.0
6.600598335266113,8.0
6.607232570648193,8.0
6.607232570648193,8.0
6.607232570648193,8.0
6.683860778808594,8.0
6.69054651260376,8.0
6.697229862213135,8.0
6.697229862213135,8.0
6.710587024688721,8.0
6.71726131439209,8.0
6.72791051864624,8.0
6.72791051864624,8.0
6.72791051864624,8.0
6.72791051864624,8.0
6.734597206115723,8.0
6.76077127456665,8.0
6.767465114593506,8.0
6.77415657043457,8.0
6.7942118644714355,8.0
6.814241409301758,8.0
6.861380577087402,8.0
6.8813886642456055,8.0
6.901368618011475,8.0
6.927967548370361,8.0
6.947885036468506,8.0
6.998565673828125,8.0
7.01848840713501,8.0
7.038383960723877,8.0
7.051631927490234,8.0
7.078092575073242,8.0
7.1044158935546875,8.0
7.111025333404541,8.0
7.124235153198242,8.0
7.13743257522583,8.0
7.13743257522583,8.0
7.144026279449463,8.0
7.1108784675598145,8.0
7.1174492835998535,8.0
7.1174492835998535,8.0
7.1174492835998535,8.0
7.1174492835998535,8.0
7.305857181549072,8.0
7.312524318695068,8.0
7.312524318695068,8.0
7.319188594818115,8.0
7.312524318695068,8.0
7.242933750152588,8.0
7.249556064605713,8.0
7.249556064605713,8.0
7.242933750152588,8.0
7.236307621002197,8.0
7.200173377990723,8.0
7.18691349029541,8.0
7.193545341491699,8.0
7.193545341491699,8.0
7.206799030303955,8.0
7.21342134475708,8.0
7.206714153289795,8.0
7.200081825256348,8.0
7.186807632446289,8.0
7.1801652908325195,8.0
7.166872024536133,8.0
7.071566581726074,8.0
7.058365345001221,8.0
7.051759719848633,8.0
7.045151710510254,8.0
7.038540363311768,8.0
7.046905994415283,8.0
7.03367805480957,8.0
7.027060031890869,8.0
7.03367805480957,8.0
7.027060031890869,8.0
6.9118781089782715,8.0
6.89876651763916,8.0
6.89876651763916,8.0
6.885643482208252,8.0
6.86593770980835,8.0
6.846205234527588,8.0
6.993932723999023,8.0
6.987236976623535,8.0
6.973835468292236,8.0
6.967130184173584,8.0
6.960421562194824,8.0
7.044712543487549,8.0
7.0311598777771,8.0
7.004017353057861,8.0
6.990427494049072,8.0
6.976823806762695,8.0
7.02463960647583,8.0
7.004092216491699,8.0
6.990377426147461,8.0
6.98351526260376,8.0
6.98351526260376,8.0
7.02821159362793,8.0
7.021308898925781,8.0
7.014402389526367,8.0
7.0074920654296875,8.0
7.0074920654296875,8.0
7.014402389526367,8.0
7.0363359451293945,8.0
7.043248653411865,8.0
7.043248653411865,8.0
7.043248653411865,8.0
7.063969135284424,8.0
7.06760311126709,8.0
7.0813727378845215,8.0
7.0813727378845215,8.0
7.10200309753418,8.0
7.106878757476807,8.0
7.120575428009033,8.0
7.134259223937988,8.0
7.16840934753418,8.0
7.205165386199951,8.0
7.218803405761719,8.0
7.246038913726807,8.0
7.280007839202881,8.0
7.273709297180176,8.0
7.287221431732178,8.0
7.30072021484375,8.0
7.30072021484375,8.0
7.30072021484375,8.0
7.307465076446533,8.0
7.2554779052734375,8.0
7.282209396362305,8.0
7.311885833740234,8.0
7.311885833740234,8.0
7.305203914642334,8.0
7.311885833740234,8.0
7.211929798126221,8.0
7.211929798126221,8.0
7.205308437347412,8.0
7.198684215545654,8.0
7.172678470611572,8.0
7.166045188903809,8.0
7.172678470611572,8.0
7.172678470611572,8.0
7.172678470611572,8.0
7.14230489730835,8.0
7.13567590713501,8.0
7.13567590713501,8.0
7.129044055938721,8.0
7.0516462326049805,8.0
7.045052528381348,5.51495361328125
7.038455963134766,8.0
7.018647193908691,8.0
6.959856986999512,8.0
6.959856986999512,8.0
6.953286647796631,8.0
6.837348937988281,8.0
6.837348937988281,8.0
6.824336051940918,8.0
6.811311721801758,8.0
6.798276424407959,8.0
6.791754722595215,8.0
6.640456676483154,8.0
6.62758207321167,7.880193710327148
6.6146979331970215,8.0
6.601802349090576,8.0
6.588895797729492,8.0
6.479015350341797,8.0
6.466240882873535,7.987356185913086
6.453455448150635,8.0
6.427855014801025,8.0
6.289709091186523,7.266469955444336
6.283390522003174,8.0
6.277069568634033,8.0
6.264420509338379,8.0
6.177719593048096,8.0
6.171457290649414,7.78534460067749
6.171457290649414,8.0
6.171457290649414,8.0
6.165192604064941,8.0
6.062771797180176,8.0
6.056576728820801,7.457492828369141
6.056576728820801,8.0
6.050380706787109,8.0
5.843105792999268,8.0
5.849123954772949,6.046171188354492
5.861153602600098,8.0
5.879182815551758,8.0
5.72596549987793,6.41579532623291
5.737674713134766,8.0
5.743526935577393,8.0
5.577595233917236,8.0
5.588998317718506,6.070408821105957
5.600393295288086,7.936288833618164
5.611782073974609,7.9556169509887695
5.623164176940918,7.968975067138672
5.628851890563965,7.989494800567627
5.5237932205200195,7.9377360343933105
5.534968852996826,6.728634834289551
5.546138286590576,7.866524696350098
5.557300090789795,7.874606609344482
5.574031352996826,7.89104700088501
5.520059585571289,7.968749523162842
5.525583267211914,7.159844875335693
5.531105995178223,7.7874016761779785
5.547664165496826,7.800192356109619
5.558694839477539,7.92793083190918
5.484330654144287,7.899028778076172
5.495211601257324,6.931925296783447
5.500649929046631,7.755804061889648
5.511521816253662,7.76317024230957
5.516955375671387,7.7686357498168945
5.4536614418029785,7.77922248840332
5.459036827087402,7.008584976196289
5.46441125869751,7.697258949279785
5.469784259796143,7.701844692230225
5.48052453994751,7.77992582321167
5.368185997009277,7.508090972900391
5.368185997009277,7.566411018371582
5.368185997009277,7.515467643737793
5.3113250732421875,6.831085681915283
5.316546440124512,7.435862064361572
5.316546440124512,7.477044105529785
5.316546440124512,7.443171977996826
5.179956436157227,7.443171977996826
5.179956436157227,5.963908672332764
5.174846172332764,7.251946449279785
5.174846172332764,7.18818473815918
5.174846172332764,7.244792461395264
5.015259265899658,7.244792461395264
5.015259265899658,5.503384113311768
5.025224685668945,7.021370887756348
5.035185813903809,7.14036750793457
5.040163993835449,7.098422527313232
4.880853652954102,4.803701877593994
4.880853652954102,6.923091411590576
4.871203422546387,6.83320426940918
4.861548900604248,6.713965892791748
4.861548900604248,6.712447643280029
4.717893123626709,6.806177616119385
4.713181495666504,5.13624906539917
4.713181495666504,6.552941799163818
4.708469390869141,6.5511274337768555
5.135156154632568,8.0
4.900768280029297,7.189228057861328
4.900768280029297,4.350375175476074
4.9056501388549805,6.861085414886475
4.910531044006348,6.9199042320251465
4.745205402374268,6.920934677124023
4.74045991897583,4.932294845581055
4.7262187004089355,6.636654376983643
4.678683280944824,6.310952186584473
4.659641265869141,6.550167083740234
4.43781042098999,6.23872184753418
4.423991680145264,5.913992881774902
4.414775371551514,6.107304573059082
4.233999252319336,6.081477165222168
4.216145992279053,4.158174991607666
4.20721435546875,5.720972061157227
4.193810939788818,5.799087047576904
4.175928592681885,5.669836044311523
3.9527394771575928,5.5578413009643555
3.9355897903442383,5.364655017852783
3.922720432281494,5.33855676651001
3.914137840270996,5.366594314575195
3.6340320110321045,2.622823476791382
3.6178152561187744,4.861810684204102
4.146543025970459,4.8940887451171875
4.128093719482422,8.0
3.8887248039245605,5.596160411834717
3.8711464405059814,3.058271884918213
3.8491580486297607,5.244376182556152
3.8271522521972656,5.162906646728516
3.8139402866363525,5.138177871704102
3.800722599029541,5.212172985076904
3.4755516052246094,5.321023941040039
3.442899703979492,1.094623327255249
3.426560640335083,4.664002895355225
3.406125068664551,4.7971978187561035
3.112166166305542,1.4139961004257202
3.096942663192749,4.195126056671143
3.081712484359741,4.179315090179443
3.0626652240753174,4.09623908996582
2.8370745182037354,1.9311437606811523
2.8155269622802734,3.9719176292419434
2.7939674854278564,3.7300758361816406
2.7723958492279053,3.429114580154419
2.5474770069122314,1.447685718536377
2.9698805809020996,3.3900015354156494
2.9502902030944824,8.0
2.926767587661743,3.9419143199920654
2.9110777378082275,3.8524997234344482
2.5457897186279297,3.9194271564483643
2.535388946533203,4.075522422790527
2.5249857902526855,-0.22524237632751465
2.5180487632751465,3.4313912391662598
2.50417160987854,3.458296537399292
1.810041904449463,3.3675191402435303
1.7973129749298096,-4.941671848297119
1.7845813035964966,2.39302921295166
1.771847128868103,2.516252279281616
1.7591100931167603,2.2415406703948975
1.6518914699554443,2.3243906497955322
1.6374351978302002,1.252193570137024
1.6229757070541382,2.1553494930267334
1.5940474271774292,2.0688400268554688
1.5062922239303589,2.0815510749816895
1.4947842359542847,1.2174564599990845
1.4855766296386719,1.9790483713150024
1.4717628955841064,1.994118094444275
1.460249662399292,1.9178881645202637
1.4487346410751343,2.0443639755249023
1.4204295873641968,1.5169011354446411
1.4067884683609009,1.912150502204895
1.3954191207885742,1.9019018411636353
1.3863223791122437,1.840155839920044
1.2693854570388794,1.9408659934997559
1.2588932514190674,0.5078450441360474
1.252597451210022,1.7209579944610596
1.2463011741638184,1.6835435628890991
1.5153812170028687,4.838293075561523
1.5051610469818115,2.1143946647644043
1.50005042552948,1.9902913570404053
1.5560247898101807,2.100085496902466
1.5533753633499146,2.715608835220337
1.5533753633499146,2.1476361751556396
1.5480762720108032,2.1747405529022217
1.5427765846252441,2.114609718322754
1.5401266813278198,2.104827642440796
